Year,Quarter,CountryOfAsylum,Reason_notmedical
2022,Q1,Peru,whynotMedical_nomoney
2022,Q1,Peru,whynotMedical_nomoney
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q1Q2,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q3,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2021,Q4,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2022,Q1,Peru,whynotMedical_noinsurance
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q1Q2,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q3,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2021,Q4,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2022,Q1,Peru,whynotMedical_noID
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2020,Q4,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_noinfo
2021,Q1Q2,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q3,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
2021,Q4,Peru,whynotMedical_noinfo
